,title_name,match_id,match_id_platform,platform_name,program_type,pred_day,prediction
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,-20,1.1680114624332334
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,-19,1.1123418804085927
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,-18,1.1004690183500034
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,-17,1.0919619151186828
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,-16,1.0826433493804628
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,-15,1.0554185872222899
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,-14,1.0485019736620214
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,-13,1.0488486036760905
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,-12,1.0561004883409986
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,-11,1.056293924960278
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,-10,1.0681309938729104
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,-9,1.0615881573971113
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,-8,1.0594236400497739
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,-7,1.0099852300580916
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,-6,1.004494889985066
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,-5,1.0046097107468275
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,-4,1.004885208834843
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,-3,1.0085287294165959
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,-2,1.0088631196906126
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,-1,1.009060036640518
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,0,1.0094210275540259
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,1,9.743247617222147e-11
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,2,1.0006337007389448e-10
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,3,1.0181950229472519e-10
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,4,1.1141668390616262e-10
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,5,1.314419569988784e-10
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,6,1.0432749969665296e-10
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,7,1.0697792844260818e-10
9485,Aquaman: King of Atlantis S1,GYUyYEAyY8qzCVQEAAAB_-1,1-GYUyYEAyY8qzCVQEAAAB_-1,1,1,8,1.0622978207003363e-10
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-27,1.945428339517548
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-26,1.8811866820150094
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-25,1.8769096307705775
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-24,1.8747483602382
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-23,1.8688537434125432
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-22,1.867028882580033
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-21,1.8633424621639785
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-20,1.863334774013501
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-19,1.8446829022937736
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-18,1.847527917652804
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-17,1.8426829487231249
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-16,1.844218195353964
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-15,1.841675752249523
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-14,1.8405495153551075
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-13,1.8399401896217096
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-12,1.837338760738915
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-11,1.836793939914875
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-10,1.8353969222632918
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-9,1.835451356003817
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-8,1.8344100012145268
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-7,1.8250480974154257
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-6,1.8242218330253404
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-5,1.8234586436414038
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-4,1.8225010352096016
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-3,1.8197843066803516
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-2,1.818668436507405
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,-1,1.8176746533409707
7777,Awkwafina is Nora From Queens S2,GXy2iyAmblwLCOAEAAAZW-2,1-GXy2iyAmblwLCOAEAAAZW-2,1,0,0,1.8158836813228147
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-27,1.833356576445567
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-26,1.7299761495724133
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-25,1.7257510266112774
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-24,1.7237725789034601
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-23,1.7173042422867302
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-22,1.7160783161359627
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-21,1.7126703347261962
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-20,1.7126309680437823
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-19,1.6947112802318047
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-18,1.6973470173645924
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-17,1.6924851870457447
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-16,1.6938991466387965
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-15,1.6909790513392884
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-14,1.6897303101876802
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-13,1.689213844883249
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-12,1.6868308860316668
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-11,1.6863714012224085
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-10,1.6853258307459962
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-9,1.6853707256658352
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-8,1.6843342049371537
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-7,1.6741227495990039
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-6,1.673287513041982
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-5,1.6726471542178567
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-4,1.6718543636251424
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-3,1.6693421982143652
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-2,1.6684371351429492
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,-1,1.6676360333490983
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,0,1.6661905762889833
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,1,1.2859840501495488
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,2,1.4290108146393352
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,3,1.4900439949501962
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,4,0.5459313501399943
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,5,0.0012837487287944993
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,6,0.001729616048800002
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,7,1.627132192621009e-11
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,8,1.220283131864434e-10
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,9,9.157147109196722e-11
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,10,1.1394257219801628e-10
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,11,1.0415304008653014e-10
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,12,1.0197639854496044e-10
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,13,5.3450198360483015e-11
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,14,0.0
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,15,0.0
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,16,0.0
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,17,0.0
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,18,0.0
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,19,0.0
9455,Bad Boys,GYUIb8w6Da8PCwgEAAAAh,1-GYUIb8w6Da8PCwgEAAAAh,1,0,20,0.0
9453,"Batman: The Long Halloween, Part One",GYUDeywJ3IW-dwgEAAAGd,1-GYUDeywJ3IW-dwgEAAAGd,1,0,1,2.254991396349445
9453,"Batman: The Long Halloween, Part One",GYUDeywJ3IW-dwgEAAAGd,1-GYUDeywJ3IW-dwgEAAAGd,1,0,2,4.217449602647376
9453,"Batman: The Long Halloween, Part One",GYUDeywJ3IW-dwgEAAAGd,1-GYUDeywJ3IW-dwgEAAAGd,1,0,3,4.212996751178356
9453,"Batman: The Long Halloween, Part One",GYUDeywJ3IW-dwgEAAAGd,1-GYUDeywJ3IW-dwgEAAAGd,1,0,4,1.4582524672724357
9453,"Batman: The Long Halloween, Part One",GYUDeywJ3IW-dwgEAAAGd,1-GYUDeywJ3IW-dwgEAAAGd,1,0,5,2.0017364339762973
9453,"Batman: The Long Halloween, Part One",GYUDeywJ3IW-dwgEAAAGd,1-GYUDeywJ3IW-dwgEAAAGd,1,0,6,0.004208061541912417
9453,"Batman: The Long Halloween, Part One",GYUDeywJ3IW-dwgEAAAGd,1-GYUDeywJ3IW-dwgEAAAGd,1,0,7,5.999379773255777e-11
9453,"Batman: The Long Halloween, Part One",GYUDeywJ3IW-dwgEAAAGd,1-GYUDeywJ3IW-dwgEAAAGd,1,0,8,5.3617301320950515e-11
9453,"Batman: The Long Halloween, Part One",GYUDeywJ3IW-dwgEAAAGd,1-GYUDeywJ3IW-dwgEAAAGd,1,0,9,9.51804961091911e-11
9453,"Batman: The Long Halloween, Part One",GYUDeywJ3IW-dwgEAAAGd,1-GYUDeywJ3IW-dwgEAAAGd,1,0,10,1.275532162777164e-10
9453,"Batman: The Long Halloween, Part One",GYUDeywJ3IW-dwgEAAAGd,1-GYUDeywJ3IW-dwgEAAAGd,1,0,11,1.0236958934863045e-10
9453,"Batman: The Long Halloween, Part One",GYUDeywJ3IW-dwgEAAAGd,1-GYUDeywJ3IW-dwgEAAAGd,1,0,12,1.158991201889266e-10
9453,"Batman: The Long Halloween, Part One",GYUDeywJ3IW-dwgEAAAGd,1-GYUDeywJ3IW-dwgEAAAGd,1,0,13,4.669947326897603e-11
9453,"Batman: The Long Halloween, Part One",GYUDeywJ3IW-dwgEAAAGd,1-GYUDeywJ3IW-dwgEAAAGd,1,0,14,0.0
9453,"Batman: The Long Halloween, Part One",GYUDeywJ3IW-dwgEAAAGd,1-GYUDeywJ3IW-dwgEAAAGd,1,0,15,0.0
9453,"Batman: The Long Halloween, Part One",GYUDeywJ3IW-dwgEAAAGd,1-GYUDeywJ3IW-dwgEAAAGd,1,0,16,0.0
9453,"Batman: The Long Halloween, Part One",GYUDeywJ3IW-dwgEAAAGd,1-GYUDeywJ3IW-dwgEAAAGd,1,0,17,0.0
9453,"Batman: The Long Halloween, Part One",GYUDeywJ3IW-dwgEAAAGd,1-GYUDeywJ3IW-dwgEAAAGd,1,0,18,0.0
9453,"Batman: The Long Halloween, Part One",GYUDeywJ3IW-dwgEAAAGd,1-GYUDeywJ3IW-dwgEAAAGd,1,0,19,0.0
9453,"Batman: The Long Halloween, Part One",GYUDeywJ3IW-dwgEAAAGd,1-GYUDeywJ3IW-dwgEAAAGd,1,0,20,0.0
9454,"Batman: The Long Halloween, Part Two",GYUDeywQdBm-dwgEAAAGe,1-GYUDeywQdBm-dwgEAAAGe,1,0,1,1.0756254293371996
9454,"Batman: The Long Halloween, Part Two",GYUDeywQdBm-dwgEAAAGe,1-GYUDeywQdBm-dwgEAAAGe,1,0,2,1.5197862000356102
9454,"Batman: The Long Halloween, Part Two",GYUDeywQdBm-dwgEAAAGe,1-GYUDeywQdBm-dwgEAAAGe,1,0,3,2.1103852353945274
9454,"Batman: The Long Halloween, Part Two",GYUDeywQdBm-dwgEAAAGe,1-GYUDeywQdBm-dwgEAAAGe,1,0,4,1.061717078537381
9454,"Batman: The Long Halloween, Part Two",GYUDeywQdBm-dwgEAAAGe,1-GYUDeywQdBm-dwgEAAAGe,1,0,5,1.3570221843930972
9454,"Batman: The Long Halloween, Part Two",GYUDeywQdBm-dwgEAAAGe,1-GYUDeywQdBm-dwgEAAAGe,1,0,6,0.0028941575539593784
9454,"Batman: The Long Halloween, Part Two",GYUDeywQdBm-dwgEAAAGe,1-GYUDeywQdBm-dwgEAAAGe,1,0,7,8.182678066374842e-11
9454,"Batman: The Long Halloween, Part Two",GYUDeywQdBm-dwgEAAAGe,1-GYUDeywQdBm-dwgEAAAGe,1,0,8,1.6387446470836784e-10
9454,"Batman: The Long Halloween, Part Two",GYUDeywQdBm-dwgEAAAGe,1-GYUDeywQdBm-dwgEAAAGe,1,0,9,1.1887799258685077e-10
9454,"Batman: The Long Halloween, Part Two",GYUDeywQdBm-dwgEAAAGe,1-GYUDeywQdBm-dwgEAAAGe,1,0,10,1.6703964091757367e-10
9454,"Batman: The Long Halloween, Part Two",GYUDeywQdBm-dwgEAAAGe,1-GYUDeywQdBm-dwgEAAAGe,1,0,11,1.34943224126162e-10
9454,"Batman: The Long Halloween, Part Two",GYUDeywQdBm-dwgEAAAGe,1-GYUDeywQdBm-dwgEAAAGe,1,0,12,1.4094262284503485e-10
9454,"Batman: The Long Halloween, Part Two",GYUDeywQdBm-dwgEAAAGe,1-GYUDeywQdBm-dwgEAAAGe,1,0,13,6.21047554469515e-11
9454,"Batman: The Long Halloween, Part Two",GYUDeywQdBm-dwgEAAAGe,1-GYUDeywQdBm-dwgEAAAGe,1,0,14,0.0
9454,"Batman: The Long Halloween, Part Two",GYUDeywQdBm-dwgEAAAGe,1-GYUDeywQdBm-dwgEAAAGe,1,0,15,0.0
9454,"Batman: The Long Halloween, Part Two",GYUDeywQdBm-dwgEAAAGe,1-GYUDeywQdBm-dwgEAAAGe,1,0,16,0.0
9454,"Batman: The Long Halloween, Part Two",GYUDeywQdBm-dwgEAAAGe,1-GYUDeywQdBm-dwgEAAAGe,1,0,17,0.0
9454,"Batman: The Long Halloween, Part Two",GYUDeywQdBm-dwgEAAAGe,1-GYUDeywQdBm-dwgEAAAGe,1,0,18,0.0
9454,"Batman: The Long Halloween, Part Two",GYUDeywQdBm-dwgEAAAGe,1-GYUDeywQdBm-dwgEAAAGe,1,0,19,0.0
9454,"Batman: The Long Halloween, Part Two",GYUDeywQdBm-dwgEAAAGe,1-GYUDeywQdBm-dwgEAAAGe,1,0,20,0.0
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-27,1.5251096387214602
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-26,1.3140802780400338
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-25,1.3099979808350772
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-24,1.3085223767898584
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-23,1.300476056889361
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-22,1.3008974661287325
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-21,1.2982553151893583
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-20,1.2981288185270698
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-19,1.2822229604365825
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-18,1.2842830898462179
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-17,1.2793748832463656
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-16,1.2804552498186734
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-15,1.27649644387999
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-14,1.2749107618156759
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-13,1.27464970377959
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-12,1.2728676341819978
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-11,1.2726428611726863
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-10,1.2725639259355965
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-9,1.2725825848778283
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-8,1.2715593599547872
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-7,1.2590112619764922
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-6,1.2581513479904092
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-5,1.2578488275555708
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-4,1.2575093589485935
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-3,1.2555598326282702
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-2,1.2552345823635438
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,-1,1.2549634396015434
8464,Billy on the Street S2,GYJBZjA7MkIucwwEAAABU-2,1-GYJBZjA7MkIucwwEAAABU-2,1,0,0,1.2544683015587632
8465,Billy on the Street S3,GYJBZjA7MkIucwwEAAABU-3,1-GYJBZjA7MkIucwwEAAABU-3,1,0,-27,1.5251096387214602
8465,Billy on the Street S3,GYJBZjA7MkIucwwEAAABU-3,1-GYJBZjA7MkIucwwEAAABU-3,1,0,-26,1.3140802780400338
8465,Billy on the Street S3,GYJBZjA7MkIucwwEAAABU-3,1-GYJBZjA7MkIucwwEAAABU-3,1,0,-25,1.3099979808350772
8465,Billy on the Street S3,GYJBZjA7MkIucwwEAAABU-3,1-GYJBZjA7MkIucwwEAAABU-3,1,0,-24,1.3085223767898584
8465,Billy on the Street S3,GYJBZjA7MkIucwwEAAABU-3,1-GYJBZjA7MkIucwwEAAABU-3,1,0,-23,1.300476056889361
8465,Billy on the Street S3,GYJBZjA7MkIucwwEAAABU-3,1-GYJBZjA7MkIucwwEAAABU-3,1,0,-22,1.3008974661287325
